cur_bw_cam;cur_bw_hr;cur_bw_dht;cur_delay_cam;cur_delay_hr;cur_delay_dht;action;reward;next_bw_cam;next_bw_hr;next_bw_dht;next_delay_cam;next_delay_hr;next_delay_dht;next_prio_cam;next_prio_hr;next_prio_dht;next_pkt_cam;next_pkt_hr;next_pkt_dht;done
497.168;4.818.592;4.367.008;5.0;2.0;5.0;1;29.767;497.168;4.818.592;4.367.008;17.029.729.071.671.200;15.868.310.528.771.800;39.957.803.593.812.000;1;2;0;606;588;533;FALSE
497.168;4.818.592;4.367.008;5.0;2.0;5.0;2;29.771;497.168;4.818.592;4.367.008;29.344.713.100.449.900;16.085.129.650.080.800;0.9363070386567753;0;1;2;606;588;533;FALSE
497.168;4.818.592;4.367.008;5.0;2.0;5.0;3;2.973;497.168;4.818.592;4.367.008;30.482.152.591.339.700;19.472.115.683.926.500;1.412.763.515.661.040;1;1;1;606;588;533;FALSE
4.955.184;462.904;3.679.112;5.0;2.0;5.0;0;29.731;4.955.184;462.904;3.679.112;0.6587228882242273;2.294.028.595.115.620;2.691.529.007.455.750;2;1;0;604;565;449;FALSE
4.955.184;462.904;3.679.112;5.0;2.0;5.0;1;2.973;4.955.184;462.904;3.679.112;2.752.025.336.566.680;18.383.355.590.619.300;3.064.039.561.903.640;1;2;0;604;565;449;FALSE
4.955.184;462.904;3.679.112;5.0;2.0;5.0;2;29.621;4.955.184;462.904;3.679.112;1.649.190.840.282.060;32.215.911.738.278.600;2.425.770.428.963.780;0;1;2;604;565;449;FALSE
4.955.184;462.904;3.679.112;5.0;2.0;5.0;3;29.682;4.955.184;462.904;3.679.112;2.603.793.563.777.930;2.413.234.443.231.220;24.465.594.479.221.700;1;1;1;604;565;449;FALSE
4.929.976;4.087.792;3.469.976;5.0;2.0;5.0;0;29.638;4.929.976;4.087.792;3.469.976;19.263.796.920.324.000;2.832.331.575.957.130;4.027.133.469.694.690;2;1;0;601;498;423;FALSE
4.929.976;4.087.792;3.469.976;5.0;2.0;5.0;1;29.863;4.929.976;4.087.792;3.469.976;15.235.696.113.240.300;0.6364196368082042;4.265.637.413.887.830;1;2;0;601;498;423;FALSE
4.929.976;4.087.792;3.469.976;5.0;2.0;5.0;2;29.704;4.929.976;4.087.792;3.469.976;26.374.328.847.400.500;22.713.539.388.233.000;15.715.810.950.262.800;0;1;2;601;498;423;FALSE
4.929.976;4.087.792;3.469.976;5.0;2.0;5.0;3;29.695;4.929.976;4.087.792;3.469.976;2.655.354.479.554.940;2.370.489.871.504.380;1.469.644.003.526.270;1;1;1;601;498;423;FALSE
4.929.976;4.087.792;3.469.976;5.0;2.0;5.0;0;29.687;4.929.976;4.087.792;3.469.976;2.309.741.361.527.440;22.828.510.245.656.300;3.836.941.425.442.740;2;1;0;601;498;423;FALSE
4.929.976;4.087.792;3.469.976;5.0;2.0;5.0;1;29.717;4.929.976;4.087.792;3.469.976;1.606.306.854.165.560;22.436.595.632.155.400;2.604.897.237.418.370;1;2;0;601;498;423;FALSE
4.929.976;4.087.792;3.469.976;5.0;2.0;5.0;2;29.635;4.929.976;4.087.792;3.469.976;20.520.653.709.046.500;31.469.200.783.199.500;0.9160467069786371;0;1;2;601;498;423;FALSE
4.929.976;4.087.792;3.469.976;5.0;2.0;5.0;3;29.808;4.929.976;4.087.792;3.469.976;2.098.928.894.125.220;12.392.973.204.165.100;25.688.554.364.247.500;1;1;1;601;498;423;FALSE
526.232;4.064.384;327.576;5.0;2.0;5.0;0;29.629;526.232;4.064.384;327.576;12.720.402.927.105.600;31.533.879.690.808.100;3.046.638.100.103.550;2;1;0;642;496;399;FALSE
526.232;4.064.384;327.576;5.0;2.0;5.0;1;29.734;526.232;4.064.384;327.576;11.648.557.481.205.800;19.782.583.231.797.400;4.439.896.846.563.110;1;2;0;642;496;399;FALSE
526.232;4.064.384;327.576;5.0;2.0;5.0;2;29.821;526.232;4.064.384;327.576;1.624.735.937.385.720;13.787.017.135.028.700;0.8418193448609788;0;1;2;642;496;399;FALSE
526.232;4.064.384;327.576;5.0;2.0;5.0;3;2.971;526.232;4.064.384;327.576;1.133.580.201.079.600;2.482.793.619.201.030;18.833.176.720.263.700;1;1;1;642;496;399;FALSE
4.892.096;38.572;3.240.896;5.0;2.0;5.0;0;29.595;4.892.096;38.572;3.240.896;22.618.143.471.327.200;3.188.709.439.972.140;4.126.781.723.813.120;2;1;0;597;470;395;FALSE
4.892.096;38.572;3.240.896;5.0;2.0;5.0;1;29.683;4.892.096;38.572;3.240.896;18.955.517.696.078.000;2.347.497.549.785.630;4.440.247.064.068.260;1;2;0;597;470;395;FALSE
4.892.096;38.572;3.240.896;5.0;2.0;5.0;2;29.781;4.892.096;38.572;3.240.896;21.002.903.770.853.700;15.493.879.900.475.900;22.361.069.980.442.700;0;1;2;597;470;395;FALSE
4.892.096;38.572;3.240.896;5.0;2.0;5.0;3;29.695;4.892.096;38.572;3.240.896;17.422.785.309.556.000;25.129.121.446.898.400;1.878.648.857.263.520;1;1;1;597;470;395;FALSE
4.995.336;4.487.136;4.034.312;5.0;2.0;5.0;0;29.617;4.995.336;4.487.136;4.034.312;11.828.477.412.600.300;32.811.716.129.830.300;3.081.447.300.921.880;2;1;0;609;547;492;FALSE
4.995.336;4.487.136;4.034.312;5.0;2.0;5.0;1;29.813;4.995.336;4.487.136;4.034.312;15.505.131.761.451.200;12.411.566.986.709.600;31.671.570.417.200.600;1;2;0;609;547;492;FALSE
4.995.336;4.487.136;4.034.312;5.0;2.0;5.0;2;29.736;4.995.336;4.487.136;4.034.312;22.935.301.373.021.500;19.935.384.258.398.300;19.134.288.133.794.200;0;1;2;609;547;492;FALSE
4.995.336;4.487.136;4.034.312;5.0;2.0;5.0;3;2.976;4.995.336;4.487.136;4.034.312;1.480.779.751.103.710;19.509.761.275.501.800;15.705.338.205.807.900;1;1;1;609;547;492;FALSE
4.995.336;4.487.136;4.034.312;5.0;2.0;5.0;0;29.707;4.995.336;4.487.136;4.034.312;15.228.604.325.320.300;21.944.037.508.968.100;4.285.706.012.712.250;2;1;0;609;547;492;FALSE
4.995.336;4.487.136;4.034.312;5.0;2.0;5.0;1;29.672;4.995.336;4.487.136;4.034.312;25.110.640.149.105.400;2.410.293.363.032.380;3.669.044.762.755.990;1;2;0;609;547;492;FALSE
4.995.336;4.487.136;4.034.312;5.0;2.0;5.0;2;29.676;4.995.336;4.487.136;4.034.312;34.727.294.344.822.400;23.283.537.361.943.000;21.802.003.816.324.000;0;1;2;609;547;492;FALSE
4.995.336;4.487.136;4.034.312;5.0;2.0;5.0;3;29.779;4.995.336;4.487.136;4.034.312;12.223.344.664.140.100;16.671.205.292.778.300;2.987.684.481.314.440;1;1;1;609;547;492;FALSE
5.308.392;5.157.648;429.412;5.0;2.0;5.0;0;29.798;5.308.392;5.157.648;429.412;0.8380830162477642;15.600.410.222.544.500;28.868.856.373.728.600;2;1;0;647;629;524;FALSE
5.308.392;5.157.648;429.412;5.0;2.0;5.0;1;29.695;5.308.392;5.157.648;429.412;27.788.303.225.678.500;21.411.325.153.953.300;3.487.428.184.985.620;1;2;0;647;629;524;FALSE
5.308.392;5.157.648;429.412;5.0;2.0;5.0;2;29.681;5.308.392;5.157.648;429.412;18.438.497.391.487.600;2.697.778.585.957.890;12.184.372.627.891.800;0;1;2;647;629;524;FALSE
5.308.392;5.157.648;429.412;5.0;2.0;5.0;3;29.706;5.308.392;5.157.648;429.412;2.393.486.748.035.900;2.330.577.123.514.280;12.605.526.246.094.300;1;1;1;647;629;524;FALSE
5.308.392;5.157.648;429.412;5.0;2.0;5.0;0;29.612;5.308.392;5.157.648;429.412;13.286.192.713.468.100;32.267.795.660.840.200;38.871.555.911.468.400;2;1;0;647;629;524;FALSE
5.308.392;5.157.648;429.412;5.0;2.0;5.0;1;29.681;5.308.392;5.157.648;429.412;27.840.527.609.344.300;2.278.308.050.045.940;3.564.077.139.950.320;1;2;0;647;629;524;FALSE
5.308.392;5.157.648;429.412;5.0;2.0;5.0;2;29.657;5.308.392;5.157.648;429.412;33.622.341.783.607.300;2.632.745.702.349.340;12.921.969.521.668.300;0;1;2;647;629;524;FALSE
5.308.392;5.157.648;429.412;5.0;2.0;5.0;3;29.771;5.308.392;5.157.648;429.412;17.890.066.724.632.900;17.228.411.012.214.300;20.982.683.535.541.400;1;1;1;647;629;524;FALSE
5.308.392;5.157.648;429.412;5.0;2.0;5.0;0;29.704;5.308.392;5.157.648;429.412;1.325.565.058.118.650;22.487.179.473.280.800;4.486.599.727.167.760;2;1;0;647;629;524;FALSE
5.308.392;5.157.648;429.412;5.0;2.0;5.0;1;29.677;5.308.392;5.157.648;429.412;19.662.156.349.305.700;2.411.201.695.001.610;428.535.841.321.813;1;2;0;647;629;524;FALSE
5.308.392;5.157.648;429.412;5.0;2.0;5.0;2;29.771;5.308.392;5.157.648;429.412;19.672.174.512.553.800;18.114.865.362.215.300;0.83179980182622;0;1;2;647;629;524;FALSE
5.308.392;5.157.648;429.412;5.0;2.0;5.0;3;29.663;5.308.392;5.157.648;429.412;27.599.049.901.024.100;26.004.774.457.170.400;22.226.295.659.393.400;1;1;1;647;629;524;FALSE
5.314.568;4.621.432;3.436.808;5.0;2.0;5.0;0;29.719;5.314.568;4.621.432;3.436.808;13.704.346.735.726.200;2.096.105.632.533.610;4.384.980.246.229.110;2;1;0;648;564;419;FALSE
5.314.568;4.621.432;3.436.808;5.0;2.0;5.0;1;29.816;5.314.568;4.621.432;3.436.808;1.420.283.301.429.680;12.885.117.192.037.900;27.046.357.700.279.600;1;2;0;648;564;419;FALSE
5.314.568;4.621.432;3.436.808;5.0;2.0;5.0;2;29.642;5.314.568;4.621.432;3.436.808;30.316.396.766.545.200;27.285.054.391.488.900;24.114.041.759.346.700;0;1;2;648;564;419;FALSE
5.314.568;4.621.432;3.436.808;5.0;2.0;5.0;3;29.817;5.314.568;4.621.432;3.436.808;14.524.141.611.211.900;13.810.929.289.721.000;15.714.424.216.992.700;1;1;1;648;564;419;FALSE
5.314.568;4.621.432;3.436.808;5.0;2.0;5.0;0;29.739;5.314.568;4.621.432;3.436.808;0.9747860166873619;2.046.558.808.720.490;37.236.078.392.066.100;2;1;0;648;564;419;FALSE
5.314.568;4.621.432;3.436.808;5.0;2.0;5.0;1;29.762;5.314.568;4.621.432;3.436.808;21.641.849.996.451.800;1.517.870.536.366.480;4.262.907.544.899.710;1;2;0;648;564;419;FALSE
5.314.568;4.621.432;3.436.808;5.0;2.0;5.0;2;29.785;5.314.568;4.621.432;3.436.808;1.599.306.790.494.130;17.299.666.563.572.500;0.9633844950406856;0;1;2;648;564;419;FALSE
5.314.568;4.621.432;3.436.808;5.0;2.0;5.0;3;29.652;5.314.568;4.621.432;3.436.808;21.094.982.393.858.000;28.089.194.263.350.700;2.491.947.453.227.560;1;1;1;648;564;419;FALSE
4.944.536;409.164;3.108.776;5.0;2.0;5.0;0;29.753;4.944.536;409.164;3.108.776;0.6738089455007632;18.910.543.524.894.800;4.413.296.352.631.600;2;1;0;603;499;379;FALSE
4.944.536;409.164;3.108.776;5.0;2.0;5.0;1;29.729;4.944.536;409.164;3.108.776;1.479.377.702.827.090;20.826.265.949.058.800;3.352.528.117.575.250;1;2;0;603;499;379;FALSE
4.944.536;409.164;3.108.776;5.0;2.0;5.0;2;29.677;4.944.536;409.164;3.108.776;29.227.254.462.273.700;2.550.259.278.787.020;0.996650823183125;0;1;2;603;499;379;FALSE
4.944.536;409.164;3.108.776;5.0;2.0;5.0;3;29.648;4.944.536;409.164;3.108.776;19.874.086.782.019.000;28.628.665.346.606.000;2.642.025.348.459.410;1;1;1;603;499;379;FALSE
4.944.536;409.164;3.108.776;5.0;2.0;5.0;0;29.791;4.944.536;409.164;3.108.776;0.6757068979934431;1.639.576.270.463.400;3.103.841.983.220.510;2;1;0;603;499;379;FALSE
4.944.536;409.164;3.108.776;5.0;2.0;5.0;1;29.739;4.944.536;409.164;3.108.776;12.103.624.479.279.300;19.621.658.199.716.100;40.807.153.958.815.800;1;2;0;603;499;379;FALSE
4.944.536;409.164;3.108.776;5.0;2.0;5.0;2;29.804;4.944.536;409.164;3.108.776;27.281.015.814.409.600;13.549.864.142.464.000;0.5930560086165828;0;1;2;603;499;379;FALSE
4.944.536;409.164;3.108.776;5.0;2.0;5.0;3;29.765;4.944.536;409.164;3.108.776;13.816.022.452.068.000;18.756.977.467.239.100;20.131.451.885.549.200;1;1;1;603;499;379;FALSE
526.848;4.579.744;4.151.536;5.0;2.0;5.0;0;29.726;526.848;4.579.744;4.151.536;1.597.950.937.070.780;20.780.031.951.288.300;3.437.440.809.095.340;2;1;0;643;559;506;FALSE
526.848;4.579.744;4.151.536;5.0;2.0;5.0;1;29.852;526.848;4.579.744;4.151.536;17.810.354.002.061.700;0.8169974564026525;30.456.267.288.564.100;1;2;0;643;559;506;FALSE
526.848;4.579.744;4.151.536;5.0;2.0;5.0;2;29.735;526.848;4.579.744;4.151.536;2.100.310.380.768.210;2.050.430.423.525.590;18.428.705.447.601.500;0;1;2;643;559;506;FALSE
526.848;4.579.744;4.151.536;5.0;2.0;5.0;3;29.735;526.848;4.579.744;4.151.536;2.523.678.205.815.220;18.400.628.223.090.400;3.060.330.881.083.040;1;1;1;643;559;506;FALSE
5.003.184;451.512;3.886.264;5.0;2.0;5.0;0;29.692;5.003.184;451.512;3.886.264;11.248.439.911.738.700;25.810.262.861.863.600;2.718.284.190.516.840;2;1;0;610;551;474;FALSE
5.003.184;451.512;3.886.264;5.0;2.0;5.0;1;29.799;5.003.184;451.512;3.886.264;16.379.179.273.141.500;13.300.795.807.912.700;35.272.311.735.676.000;1;2;0;610;551;474;FALSE
5.003.184;451.512;3.886.264;5.0;2.0;5.0;2;29.757;5.003.184;451.512;3.886.264;15.534.174.111.493.700;19.773.356.702.068.100;14.071.590.845.529.100;0;1;2;610;551;474;FALSE
5.003.184;451.512;3.886.264;5.0;2.0;5.0;3;29.689;5.003.184;451.512;3.886.264;15.122.120.706.193.400;2.607.627.458.632.450;19.972.666.286.246.100;1;1;1;610;551;474;FALSE
5.566.336;5.872.128;510.732;5.0;2.0;5.0;0;29.756;5.566.336;5.872.128;510.732;15.770.527.902.068.100;17.242.438.074.852.200;398.676.563.599.025;2;1;0;679;716;623;FALSE
5.566.336;5.872.128;510.732;5.0;2.0;5.0;1;29.847;5.566.336;5.872.128;510.732;27.568.761.753.624.300;0.6013298778338951;37.491.700.513.954.600;1;2;0;679;716;623;FALSE
5.566.336;5.872.128;510.732;5.0;2.0;5.0;2;29.752;5.566.336;5.872.128;510.732;26.194.755.553.123.300;18.035.625.377.430.800;15.566.092.432.908.400;0;1;2;679;716;623;FALSE
5.566.336;5.872.128;510.732;5.0;2.0;5.0;3;29.717;5.566.336;5.872.128;510.732;2.500.751.906.574.570;20.398.168.918.315.400;2.895.795.532.933.230;1;1;1;679;716;623;FALSE
5.566.336;5.872.128;510.732;5.0;2.0;5.0;0;29.777;5.566.336;5.872.128;510.732;16.937.905.429.360.600;15.127.731.535.921.500;3.797.024.984.329.260;2;1;0;679;716;623;FALSE
5.566.336;5.872.128;510.732;5.0;2.0;5.0;1;29.844;5.566.336;5.872.128;510.732;2.600.355.558.843.880;0.6867831067463754;35.210.517.160.265.200;1;2;0;679;716;623;FALSE
5.566.336;5.872.128;510.732;5.0;2.0;5.0;2;29.782;5.566.336;5.872.128;510.732;33.389.140.418.480.800;14.020.571.504.002.600;11.349.380.439.977.300;0;1;2;679;716;623;FALSE
5.566.336;5.872.128;510.732;5.0;2.0;5.0;3;29.751;5.566.336;5.872.128;510.732;20.641.443.124.684.400;19.675.069.902.548.600;1.144.265.918.613.640;1;1;1;679;716;623;FALSE
5.129.984;5.186.816;419.456;5.0;2.0;5.0;0;29.611;5.129.984;5.186.816;419.456;0.7897487735161177;3.307.759.557.677.220;4.253.058.997.094.240;2;1;0;626;633;512;FALSE
5.129.984;5.186.816;419.456;5.0;2.0;5.0;1;2.975;5.129.984;5.186.816;419.456;23.855.272.406.995.000;15.772.300.123.435.400;4.469.635.235.672.120;1;2;0;626;633;512;FALSE
5.129.984;5.186.816;419.456;5.0;2.0;5.0;2;29.753;5.129.984;5.186.816;419.456;2.923.081.308.645.120;17.984.995.713.113.100;0.9059318907310909;0;1;2;626;633;512;FALSE
5.129.984;5.186.816;419.456;5.0;2.0;5.0;3;29.732;5.129.984;5.186.816;419.456;29.208.583.853.373.400;19.080.478.151.298.900;1.842.066.075.587.550;1;1;1;626;633;512;FALSE
5.129.984;5.186.816;419.456;5.0;2.0;5.0;0;29.633;5.129.984;5.186.816;419.456;15.902.534.019.323.900;292.164.211.379.321;43.221.664.288.066.400;2;1;0;626;633;512;FALSE
5.129.984;5.186.816;419.456;5.0;2.0;5.0;1;29.645;5.129.984;5.186.816;419.456;31.007.438.999.372.100;24.849.397.072.337.900;4.427.930.281.410.010;1;2;0;626;633;512;FALSE
5.129.984;5.186.816;419.456;5.0;2.0;5.0;2;29.625;5.129.984;5.186.816;419.456;33.452.418.923.507.400;2.939.323.879.459.240;13.887.642.289.232.900;0;1;2;626;633;512;FALSE
5.129.984;5.186.816;419.456;5.0;2.0;5.0;3;29.745;5.129.984;5.186.816;419.456;2.437.356.872.792.640;17.950.536.099.913.300;2.627.684.863.076.020;1;1;1;626;633;512;FALSE
4.872.048;386.728;32.444;5.0;2.0;5.0;0;29.613;4.872.048;386.728;32.444;120.781.117.816.249;32.232.047.552.833.000;4.039.262.707.774.010;2;1;0;594;472;396;FALSE
4.872.048;386.728;32.444;5.0;2.0;5.0;1;29.799;4.872.048;386.728;32.444;24.961.835.736.033.400;11.129.560.857.680.100;39.914.035.464.326.000;1;2;0;594;472;396;FALSE
4.872.048;386.728;32.444;5.0;2.0;5.0;2;29.653;4.872.048;386.728;32.444;24.613.594.290.117.300;27.321.377.431.050.800;2.416.442.986.563.240;0;1;2;594;472;396;FALSE
4.872.048;386.728;32.444;5.0;2.0;5.0;3;29.655;4.872.048;386.728;32.444;12.404.270.172.986.300;30.417.838.172.610.500;16.449.744.967.795.900;1;1;1;594;472;396;FALSE
5.289.504;543.696;4.650.584;5.0;2.0;5.0;0;29.759;5.289.504;543.696;4.650.584;1.792.438.081.559.550;16.457.819.394.071.000;4.036.296.678.064.980;2;1;0;645;663;567;FALSE
5.289.504;543.696;4.650.584;5.0;2.0;5.0;1;29.706;5.289.504;543.696;4.650.584;21.120.805.602.240.700;21.737.512.030.245.500;3.467.074.991.878.210;1;2;0;645;663;567;FALSE
5.289.504;543.696;4.650.584;5.0;2.0;5.0;2;29.633;5.289.504;543.696;4.650.584;3.046.044.402.488.640;28.948.307.854.465.500;167.537.832.864.767;0;1;2;645;663;567;FALSE
5.289.504;543.696;4.650.584;5.0;2.0;5.0;3;29.671;5.289.504;543.696;4.650.584;18.422.754.373.562.200;27.988.351.121.565.200;12.522.443.536.894.200;1;1;1;645;663;567;FALSE
489.296;4.402.976;3.786.984;5.0;2.0;5.0;0;29.763;489.296;4.402.976;3.786.984;0.8869004813346208;17.761.042.287.218.900;4.181.684.644.836.650;2;1;0;597;537;462;FALSE
489.296;4.402.976;3.786.984;5.0;2.0;5.0;1;29.737;489.296;4.402.976;3.786.984;26.927.223.848.233.400;16.842.760.185.792.300;4.097.476.229.057.470;1;2;0;597;537;462;FALSE
489.296;4.402.976;3.786.984;5.0;2.0;5.0;2;29.725;489.296;4.402.976;3.786.984;30.317.186.905.237.200;2.050.203.404.490.090;0.8867087038988026;0;1;2;597;537;462;FALSE
489.296;4.402.976;3.786.984;5.0;2.0;5.0;3;29.704;489.296;4.402.976;3.786.984;2.429.203.427.385.730;23.576.775.971.312.500;11.905.807.078.761.500;1;1;1;597;537;462;FALSE
5.258.768;5.048.336;4.023.312;5.0;2.0;5.0;0;29.757;5.258.768;5.048.336;4.023.312;0.6676094610029439;18.593.726.668.912.800;4.344.415.986.876.590;2;1;0;641;616;491;FALSE
5.258.768;5.048.336;4.023.312;5.0;2.0;5.0;1;29.814;5.258.768;5.048.336;4.023.312;25.567.002.693.245.700;10.525.997.977.133.800;3.006.082.078.068.590;1;2;0;641;616;491;FALSE
5.258.768;5.048.336;4.023.312;5.0;2.0;5.0;2;29.774;5.258.768;5.048.336;4.023.312;3.359.322.489.608.620;15.099.933.102.714.600;0.7433213856248444;0;1;2;641;616;491;FALSE
5.258.768;5.048.336;4.023.312;5.0;2.0;5.0;3;29.667;5.258.768;5.048.336;4.023.312;28.026.736.119.192.200;2.614.739.646.955.890;15.516.490.781.381.600;1;1;1;641;616;491;FALSE
4.827.496;563.236;5.085.032;5.0;2.0;5.0;0;29.756;4.827.496;563.236;5.085.032;0.7506476057420584;19.014.303.517.647.800;38.992.447.997.657.400;2;1;0;589;687;620;FALSE
4.827.496;563.236;5.085.032;5.0;2.0;5.0;1;29.836;4.827.496;563.236;5.085.032;13.100.324.561.834.700;0.9774757448634881;39.703.632.174.901.400;1;2;0;589;687;620;FALSE
4.827.496;563.236;5.085.032;5.0;2.0;5.0;2;29.612;4.827.496;563.236;5.085.032;3.070.744.356.966.650;31.351.338.100.503.700;12.767.933.283.402.700;0;1;2;589;687;620;FALSE
4.827.496;563.236;5.085.032;5.0;2.0;5.0;3;29.749;4.827.496;563.236;5.085.032;1.465.462.043.961.080;2.000.145.586.083.510;21.805.284.222.663.600;1;1;1;589;687;620;FALSE
4.088.952;6.093.944;3.770.488;5.0;2.0;5.0;0;29.592;4.088.952;6.093.944;3.770.488;22.300.540.704.651.700;3.311.391.735.593.770;3.203.808.652.001.350;2;1;0;499;743;460;FALSE
4.088.952;6.093.944;3.770.488;5.0;2.0;5.0;1;29.721;4.088.952;6.093.944;3.770.488;2.142.420.448.773.130;19.866.868.708.721.100;37.492.612.796.763.100;1;2;0;499;743;460;FALSE
4.088.952;6.093.944;3.770.488;5.0;2.0;5.0;2;29.695;4.088.952;6.093.944;3.770.488;21.999.932.880.310.500;23.723.558.327.423.600;241.320.844.697.454;0;1;2;499;743;460;FALSE
4.088.952;6.093.944;3.770.488;5.0;2.0;5.0;3;29.781;4.088.952;6.093.944;3.770.488;20.218.327.478.970.900;16.745.527.049.614.400;11.256.529.400.822.400;1;1;1;499;743;460;FALSE
4.088.952;6.093.944;3.770.488;5.0;2.0;5.0;0;2.964;4.088.952;6.093.944;3.770.488;24.764.997.360.292.800;2.825.513.759.115.430;27.547.196.730.049.600;2;1;0;499;743;460;FALSE
4.088.952;6.093.944;3.770.488;5.0;2.0;5.0;1;29.847;4.088.952;6.093.944;3.770.488;27.310.276.632.467.000;0.5593848179554519;4.271.342.574.759.170;1;2;0;499;743;460;FALSE
4.088.952;6.093.944;3.770.488;5.0;2.0;5.0;2;29.716;4.088.952;6.093.944;3.770.488;24.841.633.875.164;2.272.916.768.023.460;0.742631372867607;0;1;2;499;743;460;FALSE
4.088.952;6.093.944;3.770.488;5.0;2.0;5.0;3;2.967;4.088.952;6.093.944;3.770.488;28.340.788.365.198.100;2.443.973.198.483.240;2.861.862.860.633.160;1;1;1;499;743;460;FALSE
381.308;5.621.976;4.131.032;5.0;2.0;5.0;0;29.625;381.308;5.621.976;4.131.032;12.959.280.475.727.100;30.499.457.179.352.900;4.435.948.411.112.220;2;1;0;465;686;504;FALSE
381.308;5.621.976;4.131.032;5.0;2.0;5.0;1;29.714;381.308;5.621.976;4.131.032;29.875.756.597.565.600;19.505.143.839.459.700;31.647.854.375.166.800;1;2;0;465;686;504;FALSE
381.308;5.621.976;4.131.032;5.0;2.0;5.0;2;29.708;381.308;5.621.976;4.131.032;3.151.694.646.002.660;221.203.642.584.124;0.7546966680136082;0;1;2;465;686;504;FALSE
381.308;5.621.976;4.131.032;5.0;2.0;5.0;3;29.693;381.308;5.621.976;4.131.032;2.989.902.999.646.800;23.349.070.214.328.300;14.044.021.595.044.800;1;1;1;465;686;504;FALSE
395.068;576.828;394.916;5.0;2.0;5.0;0;29.792;395.068;576.828;394.916;1.381.183.843.752.770;14.936.416.137.279.800;3.132.143.077.422.840;2;1;0;482;704;482;FALSE
395.068;576.828;394.916;5.0;2.0;5.0;1;29.826;395.068;576.828;394.916;13.312.757.414.615.400;10.360.657.133.297.900;43.800.050.942.028.500;1;2;0;482;704;482;FALSE
395.068;576.828;394.916;5.0;2.0;5.0;2;29.697;395.068;576.828;394.916;20.375.468.180.801.200;2.529.238.007.190.710;0.9070436769010146;0;1;2;482;704;482;FALSE
395.068;576.828;394.916;5.0;2.0;5.0;3;29.654;395.068;576.828;394.916;27.064.987.164.529.800;27.417.243.658.944.800;17.692.010.439.202.900;1;1;1;482;704;482;FALSE
395.068;576.828;394.916;5.0;2.0;5.0;0;29.683;395.068;576.828;394.916;1.178.261.613.798.450;2.485.036.851.795.410;4.483.039.425.159.180;2;1;0;482;704;482;FALSE
395.068;576.828;394.916;5.0;2.0;5.0;1;29.767;395.068;576.828;394.916;13.303.668.533.826.400;16.773.320.552.164.300;3.889.100.994.329.700;1;2;0;482;704;482;FALSE
395.068;576.828;394.916;5.0;2.0;5.0;2;29.752;395.068;576.828;394.916;2.696.285.928.965.760;17.706.334.678.782.600;1.723.065.375.923.400;0;1;2;482;704;482;FALSE
395.068;576.828;394.916;5.0;2.0;5.0;3;29.721;395.068;576.828;394.916;14.702.087.729.204.500;22.467.307.541.048.800;24.955.103.108.625.500;1;1;1;482;704;482;FALSE
3.266.368;4.111.736;2.792.256;5.0;2.0;5.0;0;29.668;3.266.368;4.111.736;2.792.256;0.7272727129375678;29.064.478.148.562.700;2.673.547.389.521.380;2;1;0;398;501;340;FALSE
3.266.368;4.111.736;2.792.256;5.0;2.0;5.0;1;29.862;3.266.368;4.111.736;2.792.256;13.823.357.040.570.100;0.7577061366830689;34.873.688.204.197.100;1;2;0;398;501;340;FALSE
3.266.368;4.111.736;2.792.256;5.0;2.0;5.0;2;29.662;3.266.368;4.111.736;2.792.256;24.930.675.377.594.300;26.802.810.610.735.900;2.027.380.437.529.450;0;1;2;398;501;340;FALSE
3.266.368;4.111.736;2.792.256;5.0;2.0;5.0;3;29.773;3.266.368;4.111.736;2.792.256;2.784.532.386.707.470;14.891.250.766.119.200;22.889.152.624.555.500;1;1;1;398;501;340;FALSE
1.971.416;1.973.832;0.139424;5.0;2.0;5.0;0;29.734;1.971.416;1.973.832;0.139424;21.920.225.991.092;19.912.530.056.440.300;22.558.716.650.664.500;2;1;0;240;240;17;FALSE
1.971.416;1.973.832;0.139424;5.0;2.0;5.0;1;2.979;1.971.416;1.973.832;0.139424;12.907.151.354.981.700;14.992.128.584.682.000;34.002.878.766.821.500;1;2;0;240;240;17;FALSE
1.971.416;1.973.832;0.139424;5.0;2.0;5.0;2;29.669;1.971.416;1.973.832;0.139424;3.050.083.301.622.110;25.036.097.131.275.200;19.272.950.517.518.100;0;1;2;240;240;17;FALSE
1.971.416;1.973.832;0.139424;5.0;2.0;5.0;3;29.814;1.971.416;1.973.832;0.139424;19.051.130.749.927.400;11.843.747.943.002.300;29.430.919.922.789.600;1;1;1;240;240;17;FALSE
1.971.416;1.973.832;0.139424;5.0;2.0;5.0;0;29.651;1.971.416;1.973.832;0.139424;16.642.821.141.972.500;29.459.991.270.376.200;21.275.286.519.530.600;2;1;0;240;240;17;FALSE
1.971.416;1.973.832;0.139424;5.0;2.0;5.0;1;29.789;1.971.416;1.973.832;0.139424;1.428.075.404.661.420;15.380.906.254.177.700;28.469.783.997.548.300;1;2;0;240;240;17;FALSE
1.971.416;1.973.832;0.139424;5.0;2.0;5.0;2;29.737;1.971.416;1.973.832;0.139424;29.537.881.176.384.600;19.029.142.712.133.900;13.534.842.214.902.100;0;1;2;240;240;17;FALSE
