state,action_continuous,action_discrete,reward,next_state,raw_delay_p1,raw_delay_p2,raw_delay_p4
"[-0.16122962748320951, 0.6315523485777177, 0.24438314920720294, -1.2457178811230183, 0.025041869505100574, -0.49080123423720756, -1.8139613830864447, 0.792645367145702, 0.2957729462345758, -0.1650333451343469, -0.3182838723429279, 0.048908349366057494]",-0.48111111906438914,2,-14.743325896794802,"[-0.8717944533032065, -0.3106958309602654, 0.3384066308288274, -0.9733595183133107, -1.5475516115809242, -0.7116132974320127, -0.3500697139959144, -1.4040838506665387, -0.010195984565533521, 0.49446099197167465, 2.1576837849489587, -1.061279623955697]",6.1627803,66.80445,7.5493994
"[-0.8717944533032065, -0.3106958309602654, 0.3384066308288274, -0.9733595183133107, -1.5475516115809242, -0.7116132974320127, -0.3500697139959144, -1.4040838506665387, -0.010195984565533521, 0.49446099197167465, 2.1576837849489587, -1.061279623955697]",1.1223180781580546,1,-13.642047734678451,"[0.1466630199352146, 0.05609598453528664, 1.3208479133091604, -0.4886520943040865, 0.06917064937832301, -0.3198095756654632, 1.330542800644194, 0.21077205088139417, -0.20745182818426972, -0.4599008087678465, -0.4168798656996835, 0.2825414492369469]",6.429435,89.821594,6.7778554
"[0.1466630199352146, 0.05609598453528664, 1.3208479133091604, -0.4886520943040865, 0.06917064937832301, -0.3198095756654632, 1.330542800644194, 0.21077205088139417, -0.20745182818426972, -0.4599008087678465, -0.4168798656996835, 0.2825414492369469]",-0.7287873010691194,2,-14.653520895712115,"[-1.1126984417895782, -0.7665781604329102, 0.9864848073562669, -0.05144075360020191, -1.469161801499888, -0.7022762209487046, 1.1419878282426885, -1.2385316638155375, -0.9359136719817016, 0.33402000047196545, -0.06056389233399939, -1.5694405395832716]",6.338682,87.239204,6.884636
"[-1.1126984417895782, -0.7665781604329102, 0.9864848073562669, -0.05144075360020191, -1.469161801499888, -0.7022762209487046, 1.1419878282426885, -1.2385316638155375, -0.9359136719817016, 0.33402000047196545, -0.06056389233399939, -1.5694405395832716]",0.6250233217192568,1,-18.484272155389796,"[0.253915211119282, 1.1373594510004799, -0.04368979003491904, -1.2834228945994866, 0.31392812723974006, 0.29882238451445026, -0.5693712988991658, -0.6791476504669831, 0.1422868179879723, 0.7486244134048348, -0.35503947041060496, -1.1386737581488515]",6.0590715,63.800964,6.7963877
"[0.253915211119282, 1.1373594510004799, -0.04368979003491904, -1.2834228945994866, 0.31392812723974006, 0.29882238451445026, -0.5693712988991658, -0.6791476504669831, 0.1422868179879723, 0.7486244134048348, -0.35503947041060496, -1.1386737581488515]",0.9795838210899146,1,-13.703111508493247,"[-0.7504251997604877, 0.32885751610313957, 2.4143504474811825, -1.4505817000813386, -0.00554924748745662, -0.45135224492043036, 0.16266613382177222, 0.5719363126548976, 0.03667527961781154, -0.24451096826880256, -0.020649920284618126, -0.041571309101041454]",6.726234,73.82672,6.8965974
"[-0.7504251997604877, 0.32885751610313957, 2.4143504474811825, -1.4505817000813386, -0.00554924748745662, -0.45135224492043036, 0.16266613382177222, 0.5719363126548976, 0.03667527961781154, -0.24451096826880256, -0.020649920284618126, -0.041571309101041454]",0.3095164599782708,1,-13.520755074125267,"[0.09387755351579549, 0.20385184249212565, -0.054785120146066645, -0.7249671824343495, 0.288200130529001, 0.4222032079495561, -0.9487205617171088, -0.8214960204042367, 0.3756230585459503, -0.34082695751518166, 0.3777900526931331, 0.6446484613039791]",6.05606,58.605515,7.0160017
"[0.09387755351579549, 0.20385184249212565, -0.054785120146066645, -0.7249671824343495, 0.288200130529001, 0.4222032079495561, -0.9487205617171088, -0.8214960204042367, 0.3756230585459503, -0.34082695751518166, 0.3777900526931331, 0.6446484613039791]",-0.5617191725939458,2,-14.535243139254746,"[1.6778093213613943, -0.060729217478921044, -0.2051201192678822, 1.1735241692202207, -1.253565466747554, -0.4420772492693927, 0.8007958317661202, -1.3041547438949581, 0.07959381737731552, 0.4693485588212213, 0.9414832266173916, -0.9861852704620686]",6.015256,82.566345,7.184929
"[1.6778093213613943, -0.060729217478921044, -0.2051201192678822, 1.1735241692202207, -1.253565466747554, -0.4420772492693927, 0.8007958317661202, -1.3041547438949581, 0.07959381737731552, 0.4693485588212213, 0.9414832266173916, -0.9861852704620686]",0.23483291718435984,1,-12.921329914554303,"[1.4355994424180973, -0.05527376063331807, -0.07776054055886154, 0.9249031670209308, 1.2147607582915498, 0.265245416070894, 2.2531175815893056, 0.018392111377992054, -1.205560997370732, -0.6806769423332032, 0.5347820951964276, -0.6873706215792829]",6.049824,102.45689,7.063049
"[1.4355994424180973, -0.05527376063331807, -0.07776054055886154, 0.9249031670209308, 1.2147607582915498, 0.265245416070894, 2.2531175815893056, 0.018392111377992054, -1.205560997370732, -0.6806769423332032, 0.5347820951964276, -0.6873706215792829]",0.7735002833333371,1,-14.729133355034573,"[0.0016165825766840435, -0.4945871023470295, 1.1709071364426666, 0.8038163393104992, -1.5983145708259325, -1.0551492430896467, 0.7610128712187894, 1.4392548878343718, 0.006954666556994562, -0.4424773360161148, -0.3483329727577518, 0.5280079815089505]",6.388738,82.02149,6.7983975
"[0.0016165825766840435, -0.4945871023470295, 1.1709071364426666, 0.8038163393104992, -1.5983145708259325, -1.0551492430896467, 0.7610128712187894, 1.4392548878343718, 0.006954666556994562, -0.4424773360161148, -0.3483329727577518, 0.5280079815089505]",-0.3843834563551763,2,-16.881343614228975,"[3.2846868589600478, 0.23000696529544304, -0.3237305429329232, 1.6548107200327644, 2.761823895102659, 1.9949588897009618, 1.0018784701629977, -0.734717821167236, 0.10017203300233969, 0.0610147065383342, -0.6545604383026723, -0.543134044153737]",5.9830627,85.32031,6.7066274
"[3.2846868589600478, 0.23000696529544304, -0.3237305429329232, 1.6548107200327644, 2.761823895102659, 1.9949588897009618, 1.0018784701629977, -0.734717821167236, 0.10017203300233969, 0.0610147065383342, -0.6545604383026723, -0.543134044153737]",-0.14677099811734043,2,-14.466718693560225,"[-0.3328770690769818, 0.25386414187914647, -0.9682743511470191, -1.096978476600005, -1.1732218261272807, -0.9503980203717918, 0.6220158340703147, 1.6982504151411373, -0.7936243454951459, -0.35637211018748893, 0.17987863076519275, -0.7949208110454694]",5.8081203,80.11783,6.9566917
"[-0.3328770690769818, 0.25386414187914647, -0.9682743511470191, -1.096978476600005, -1.1732218261272807, -0.9503980203717918, 0.6220158340703147, 1.6982504151411373, -0.7936243454951459, -0.35637211018748893, 0.17987863076519275, -0.7949208110454694]",0.0277133550160084,0,-17.257777424589786,"[0.06208370590036264, -0.45059782077108795, 0.04085725174646351, 0.6976779236639643, 0.2910980722777619, 0.9852557731682168, 0.27397051247067206, -1.2031409512383255, -1.1673968345503194, -0.6332933487920411, 0.44420666993520114, -0.7543561951673705]",6.0820193,75.35111,7.0359054
"[0.06208370590036264, -0.45059782077108795, 0.04085725174646351, 0.6976779236639643, 0.2910980722777619, 0.9852557731682168, 0.27397051247067206, -1.2031409512383255, -1.1673968345503194, -0.6332933487920411, 0.44420666993520114, -0.7543561951673705]",0.9562483195784472,1,-17.007406618833492,"[2.844834841557161, 2.0302851232858847, -2.2166925996748525, -0.715857632737222, 2.5912242164956325, 0.10736071135061519, 1.0509410670152548, 1.4428596294710287, 2.188730849825525, 0.28116612232400484, -0.18141966504326082, 0.6841142647076001]",5.469274,85.992256,6.848418
"[2.844834841557161, 2.0302851232858847, -2.2166925996748525, -0.715857632737222, 2.5912242164956325, 0.10736071135061519, 1.0509410670152548, 1.4428596294710287, 2.188730849825525, 0.28116612232400484, -0.18141966504326082, 0.6841142647076001]",0.12803077833162116,1,-18.777180139237892,"[-1.223640737906883, -0.9234047402645117, 0.5729677674475555, 1.051789776831072, -0.1190593076217399, 1.3809149551973783, -0.5179773112543554, -1.5376835207362758, 0.04839031938056927, -0.5447462919136309, 0.0231054887724078, 1.0608775977895444]",6.226445,64.50484,6.90971
"[-1.223640737906883, -0.9234047402645117, 0.5729677674475555, 1.051789776831072, -0.1190593076217399, 1.3809149551973783, -0.5179773112543554, -1.5376835207362758, 0.04839031938056927, -0.5447462919136309, 0.0231054887724078, 1.0608775977895444]",-0.018731875261831864,0,-13.776068379069793,"[-0.7653450800049516, -0.812043698232296, -0.2334278562238826, 1.3722169745233055, -0.1181922896757631, 0.8249567626869693, -0.3718447433638516, -1.3306870530686938, -0.3550037120326737, -0.66023961269784, 0.01169997131920118, 0.9986967768890497]",6.0075727,66.506226,6.906292
"[-0.7653450800049516, -0.812043698232296, -0.2334278562238826, 1.3722169745233055, -0.1181922896757631, 0.8249567626869693, -0.3718447433638516, -1.3306870530686938, -0.3550037120326737, -0.66023961269784, 0.01169997131920118, 0.9986967768890497]",-0.7788243811951824,2,-18.573749117410955,"[-0.1685541446693783, -0.3214653334128464, 0.7004504024493562, -0.06486307545404134, 0.10063235929449374, -0.1997309561135246, -0.24543604824421567, -0.07099374825823765, 0.016211897837963396, 1.626970683104257, -1.5474112399377984, -1.538197825307292]",6.2610464,68.23748,6.4390583
"[-0.1685541446693783, -0.3214653334128464, 0.7004504024493562, -0.06486307545404134, 0.10063235929449374, -0.1997309561135246, -0.24543604824421567, -0.07099374825823765, 0.016211897837963396, 1.626970683104257, -1.5474112399377984, -1.538197825307292]",-0.10980628003032378,2,-18.580373561828466,"[-0.08392103432061335, 2.334473561731602, 1.3259654339880222, -1.7208751674488263, 0.2243191171996391, -0.11270618276836764, 0.28394153428811536, -0.13305988961083032, -1.5887522939468226, -0.6002835809853989, 1.3205214734019919, -1.6173070841393355]",6.430824,75.48767,7.298519
"[-0.08392103432061335, 2.334473561731602, 1.3259654339880222, -1.7208751674488263, 0.2243191171996391, -0.11270618276836764, 0.28394153428811536, -0.13305988961083032, -1.5887522939468226, -0.6002835809853989, 1.3205214734019919, -1.6173070841393355]",1.2645006875991542,1,-13.741530177926078,"[-0.3358707224111204, -0.5661641694564254, 0.7674151316435153, 0.577946463493476, -0.01706977344330161, -0.40953252280950775, 2.1380572761515277, 0.3933834210353675, -0.8568255090260626, -0.3947659465674103, 1.630465909658187, -0.8063390561637499]",6.279222,100.88106,7.391403
"[-0.3358707224111204, -0.5661641694564254, 0.7674151316435153, 0.577946463493476, -0.01706977344330161, -0.40953252280950775, 2.1380572761515277, 0.3933834210353675, -0.8568255090260626, -0.3947659465674103, 1.630465909658187, -0.8063390561637499]",0.9663210691330477,1,-12.12547494410478,"[-1.305433970889346, -0.8513455178007332, -1.3325935588879683, -0.09123375150672815, 2.472177267796008, 0.5545713478190447, 1.3963581160508922, 0.3918787169775224, 2.7943975930092955, 0.5429766637907341, 1.9725556856692001, 0.5970515607684974]",5.7092366,90.72298,7.4939203
"[-1.305433970889346, -0.8513455178007332, -1.3325935588879683, -0.09123375150672815, 2.472177267796008, 0.5545713478190447, 1.3963581160508922, 0.3918787169775224, 2.7943975930092955, 0.5429766637907341, 1.9725556856692001, 0.5970515607684974]",-0.1998775041284426,2,-18.797949208828662,"[0.2181109817789613, 1.1010823392349032, 0.8721850382587325, -1.2840649608764632, -0.19261048026493857, -0.645336289658315, 0.614089981563845, 1.2945558010002578, -0.39023658209895057, -0.4636222469305605, -0.8178452031035851, 0.02626272474434688]",6.3076587,80.00928,6.6576943
"[0.2181109817789613, 1.1010823392349032, 0.8721850382587325, -1.2840649608764632, -0.19261048026493857, -0.645336289658315, 0.614089981563845, 1.2945558010002578, -0.39023658209895057, -0.4636222469305605, -0.8178452031035851, 0.02626272474434688]",0.3547953222597821,1,-13.714606412926665,"[-0.16870234885870197, -0.5610865267765546, -1.3189254680208442, 0.8533451024139709, -0.010704496049791236, -0.3695679268166268, -0.41359627976956054, 0.264026244074326, -1.340777268774482, -0.9613058473049454, 0.3618863967007444, 0.8369361167009288]",5.7129464,65.93441,7.0112357
"[-0.16870234885870197, -0.5610865267765546, -1.3189254680208442, 0.8533451024139709, -0.010704496049791236, -0.3695679268166268, -0.41359627976956054, 0.264026244074326, -1.340777268774482, -0.9613058473049454, 0.3618863967007444, 0.8369361167009288]",-0.1579610108857459,2,-14.148638301505672,"[-0.8505640581742054, -0.4640419168301848, -0.4632045347046927, -0.6460987515067781, -0.7145325019875916, -0.7497438449359186, -0.36351409190486245, 0.871725290925963, 0.11072975476301174, -0.35205102256619514, -0.49940836137096883, 0.34795551984173795]",5.9452066,66.62032,6.7531233
"[-0.8505640581742054, -0.4640419168301848, -0.4632045347046927, -0.6460987515067781, -0.7145325019875916, -0.7497438449359186, -0.36351409190486245, 0.871725290925963, 0.11072975476301174, -0.35205102256619514, -0.49940836137096883, 0.34795551984173795]",-0.49899916980920145,2,-14.01993757846281,"[-0.030033921451238215, 0.008265110305478747, 0.9820687812326647, -0.5737774188917787, -0.4977830245641116, -0.7483761038774049, -0.7346536902523313, 1.4290646559569524, 0.08172803854587508, 0.4293057064926552, -0.11565474398568591, -0.9527343151686799]",6.3374834,61.537308,6.8681264
"[-0.030033921451238215, 0.008265110305478747, 0.9820687812326647, -0.5737774188917787, -0.4977830245641116, -0.7483761038774049, -0.7346536902523313, 1.4290646559569524, 0.08172803854587508, 0.4293057064926552, -0.11565474398568591, -0.9527343151686799]",1.2396996423010216,1,-13.811768775728384,"[1.3567715049442242, -0.2030506729941138, 1.5513868776275928, 1.3433818114166856, -0.1209250155195955, -0.03800358223781355, 2.470245781640345, -0.59992419849029, 1.2570216398415206, -0.03726979501540336, 1.8151952496238228, 0.6661985686053917]",6.492008,105.43061,7.4467626
"[1.3567715049442242, -0.2030506729941138, 1.5513868776275928, 1.3433818114166856, -0.1209250155195955, -0.03800358223781355, 2.470245781640345, -0.59992419849029, 1.2570216398415206, -0.03726979501540336, 1.8151952496238228, 0.6661985686053917]",-0.7626511437140435,2,-18.958230276743496,"[3.277896091448624, 0.5111247379086201, -0.15878610914740504, 0.9814950164555757, -0.34516065402696283, -0.6126014192488723, 2.4022506560012364, 0.776694957743415, 3.4637284906283745, 6.834179540829419, 1.9181255398266819, -1.564434186461976]",6.027832,104.49937,7.4776087
"[3.277896091448624, 0.5111247379086201, -0.15878610914740504, 0.9814950164555757, -0.34516065402696283, -0.6126014192488723, 2.4022506560012364, 0.776694957743415, 3.4637284906283745, 6.834179540829419, 1.9181255398266819, -1.564434186461976]",2.13575049041462,1,-13.515985197401344,"[-0.5882830412926323, -0.6361924709439192, 1.767754104515328, 0.455017288148323, 0.2315804607452783, -0.5298721139405952, 0.0719120194561168, 1.3362184310237608, 0.18139670697832894, -0.15931169475165322, -0.977094323431735, -0.08178020768581357]",6.5507345,72.58378,6.6099706
"[-0.5882830412926323, -0.6361924709439192, 1.767754104515328, 0.455017288148323, 0.2315804607452783, -0.5298721139405952, 0.0719120194561168, 1.3362184310237608, 0.18139670697832894, -0.15931169475165322, -0.977094323431735, -0.08178020768581357]",0.6795592540131935,1,-18.537267080945362,"[-0.9099237638309408, -0.4293510055619152, 1.552890080246006, -0.8123512056157977, 0.14998958625432837, 1.3115440377281864, -0.9240248319704404, -1.4040617381265357, -0.006096179992973084, -0.6166562812144597, -1.6345820281429946, 1.3975261454400494]",6.492416,58.94374,6.412935
"[-0.9099237638309408, -0.4293510055619152, 1.552890080246006, -0.8123512056157977, 0.14998958625432837, 1.3115440377281864, -0.9240248319704404, -1.4040617381265357, -0.006096179992973084, -0.6166562812144597, -1.6345820281429946, 1.3975261454400494]",0.048125473679115155,0,-17.129577466218844,"[-0.683914467004581, -0.8107518309144431, -0.7403096213126182, 1.6172397726840235, 2.4710579582543386, 1.220719277781905, 0.4965442222401134, -0.3588370668266519, 2.636591298065081, 0.0668908200330825, 2.285308788993962, 1.5734809535292233]",5.8699946,78.39941,7.587646
"[-0.683914467004581, -0.8107518309144431, -0.7403096213126182, 1.6172397726840235, 2.4710579582543386, 1.220719277781905, 0.4965442222401134, -0.3588370668266519, 2.636591298065081, 0.0668908200330825, 2.285308788993962, 1.5734809535292233]",-0.27828813586113654,2,-18.541903048968123,"[0.303673308951595, -0.22678497980763548, 0.8598609873798353, 0.242097558389035, 0.2572476307262322, 2.72345553112558, -0.9769760981252275, -1.6911549891123352, 0.27131024900127043, -0.33884592593263335, 0.4089643551223567, 0.5070466915375373]",6.3043137,58.218536,7.025344
